Query,LOINC Code,Name,Component,System,Property,Measurement,Normalized_Score
white blood cells count,12632-6,glucose mass volume peritoneal dialysis fluid 3rd specimen,glucose 3rd specimen,dial fluid prt,mass concentration,mass volume,0.07499305
white blood cells count,40875-7,glucose mass volume specimen 3rd specimen,glucose 3rd specimen,xxx,mass concentration,mass volume,0.06365324
white blood cells count,12633-4,glucose mass volume peritoneal dialysis fluid 4th specimen,glucose 4th specimen,dial fluid prt,mass concentration,mass volume,0.07542004
white blood cells count,12634-2,glucose mass volume peritoneal dialysis fluid 5th specimen,glucose 5th specimen,dial fluid prt,mass concentration,mass volume,0.07522326
white blood cells count,12635-9,glucose mass volume peritoneal dialysis fluid 6th specimen,glucose 6th specimen,dial fluid prt,mass concentration,mass volume,0.07683616
white blood cells count,12636-7,glucose mass volume peritoneal dialysis fluid 7th specimen,glucose 7th specimen,dial fluid prt,mass concentration,mass volume,0.077349134
white blood cells count,40026-7,glucose mass volume serum plasma 6 minute post xxx challenge,glucose 6m post xxx challenge,serum plasma,mass concentration,mass volume,0.0855756
white blood cells count,40259-4,glucose mass volume serum plasma 10 5 hour post xxx challenge,glucose 10 5h post xxx challenge,serum plasma,mass concentration,mass volume,0.08305362
white blood cells count,40260-2,glucose mass volume serum plasma 10 75 hour post xxx challenge,glucose 10 75h post xxx challenge,serum plasma,mass concentration,mass volume,0.0833743
white blood cells count,40174-5,glucose mole volume serum plasma 10 75 hour post xxx challenge,glucose 10 75h post xxx challenge,serum plasma,substance concentration,mole volume,0.0737485
white blood cells count,40004-4,glucose mass volume serum plasma 100 minute post xxx challenge,glucose 100m post xxx challenge,serum plasma,mass concentration,mass volume,0.087429896
white blood cells count,21308-2,glucose mass volume serum plasma 105 minute post xxx challenge,glucose 105m post xxx challenge,serum plasma,mass concentration,mass volume,0.0853081
white blood cells count,12645-8,glucose mass volume serum plasma 10 hour post xxx challenge,glucose 10h post xxx challenge,serum plasma,mass concentration,mass volume,0.08712213
white blood cells count,40173-7,glucose mole volume serum plasma 10 hour post xxx challenge,glucose 10h post xxx challenge,serum plasma,substance concentration,mole volume,0.07394086
white blood cells count,92819-2,glucose mass volume serum plasma 10 minute post dose glucagon,glucose 10m post dose glucagon,serum plasma,mass concentration,mass volume,0.087883055
white blood cells count,54401-5,glucose mole volume serum plasma 10 minute post dose glucagon,glucose 10m post dose glucagon,serum plasma,substance concentration,mole volume,0.08286112
white blood cells count,12654-0,glucose mass volume serum plasma 10 minute post xxx challenge,glucose 10m post xxx challenge,serum plasma,mass concentration,mass volume,0.08996066
white blood cells count,40154-7,glucose mole volume serum plasma 10 minute post xxx challenge,glucose 10m post xxx challenge,serum plasma,substance concentration,mole volume,0.07530324
white blood cells count,54248-0,glucose mole volume serum plasma 10 minute pre dose glucagon,glucose 10m pre dose glucagon,serum plasma,substance concentration,mole volume,0.08139768
white blood cells count,12651-6,glucose mass volume serum plasma 10 minute pre xxx challenge,glucose 10m pre xxx challenge,serum plasma,mass concentration,mass volume,0.08897718
white blood cells count,40151-3,glucose mole volume serum plasma 10 minute pre xxx challenge,glucose 10m pre xxx challenge,serum plasma,substance concentration,mole volume,0.07427543
white blood cells count,12622-7,glucose mass volume serum plasma 10th specimen post xxx challenge,glucose 10th specimen post xxx challenge,serum plasma,mass concentration,mass volume,0.09025689
white blood cells count,54393-4,glucose mole volume serum plasma 10th specimen post xxx challenge,glucose 10th specimen post xxx challenge,serum plasma,substance concentration,mole volume,0.07650104
white blood cells count,40008-5,glucose mass volume serum plasma 11 5 hour post xxx challenge,glucose 11 5h post xxx challenge,serum plasma,mass concentration,mass volume,0.07892757
white blood cells count,40175-2,glucose mole volume serum plasma 11 5 hour post xxx challenge,glucose 11 5h post xxx challenge,serum plasma,substance concentration,mole volume,0.07070256
white blood cells count,40005-1,glucose mass volume serum plasma 110 minute post xxx challenge,glucose 110m post xxx challenge,serum plasma,mass concentration,mass volume,0.086503476
white blood cells count,26817-7,glucose mass volume serum plasma 11 hour post xxx challenge,glucose 11h post xxx challenge,serum plasma,mass concentration,mass volume,0.079758406
white blood cells count,77681-5,glucose mole volume serum plasma 11 hour post xxx challenge,glucose 11h post xxx challenge,serum plasma,substance concentration,mole volume,0.07601604
white blood cells count,12623-5,glucose mass volume serum plasma 11th specimen post xxx challenge,glucose 11th specimen post xxx challenge,serum plasma,mass concentration,mass volume,0.08752238
white blood cells count,54394-2,glucose mole volume serum plasma 11th specimen post xxx challenge,glucose 11th specimen post xxx challenge,serum plasma,substance concentration,mole volume,0.07698093
white blood cells count,40009-3,glucose mass volume serum plasma 12 5 hour post xxx challenge,glucose 12 5h post xxx challenge,serum plasma,mass concentration,mass volume,0.08167113
white blood cells count,40177-8,glucose mole volume serum plasma 12 5 hour post xxx challenge,glucose 12 5h post xxx challenge,serum plasma,substance concentration,mole volume,0.07139615
white blood cells count,12647-4,glucose mass volume serum plasma 12 hour post xxx challenge,glucose 12h post xxx challenge,serum plasma,mass concentration,mass volume,0.085974544
white blood cells count,40176-0,glucose mole volume serum plasma 12 hour post xxx challenge,glucose 12h post xxx challenge,serum plasma,substance concentration,mole volume,0.07449514
white blood cells count,40028-3,glucose mass volume serum plasma 12 minute post xxx challenge,glucose 12m post xxx challenge,serum plasma,mass concentration,mass volume,0.08547421
white blood cells count,40204-0,glucose mole volume serum plasma 12 minute post xxx challenge,glucose 12m post xxx challenge,serum plasma,substance concentration,mole volume,0.07796019
white blood cells count,12624-3,glucose mass volume serum plasma 12th specimen post xxx challenge,glucose 12th specimen post xxx challenge,serum plasma,mass concentration,mass volume,0.089964524
white blood cells count,54395-9,glucose mole volume serum plasma 12th specimen post xxx challenge,glucose 12th specimen post xxx challenge,serum plasma,substance concentration,mole volume,0.07618802
white blood cells count,40011-9,glucose mass volume serum plasma 13 5 hour post xxx challenge,glucose 13 5h post xxx challenge,serum plasma,mass concentration,mass volume,0.078277566
white blood cells count,40179-4,glucose mole volume serum plasma 13 5 hour post xxx challenge,glucose 13 5h post xxx challenge,serum plasma,substance concentration,mole volume,0.06916432
white blood cells count,40010-1,glucose mass volume serum plasma 13 hour post xxx challenge,glucose 13h post xxx challenge,serum plasma,mass concentration,mass volume,0.081391536
white blood cells count,40178-6,glucose mole volume serum plasma 13 hour post xxx challenge,glucose 13h post xxx challenge,serum plasma,substance concentration,mole volume,0.06818285
white blood cells count,40261-0,glucose mass volume serum plasma 13 minute pre xxx challenge,glucose 13m pre xxx challenge,serum plasma,mass concentration,mass volume,0.07639488
white blood cells count,40195-0,glucose mole volume serum plasma 13 minute pre xxx challenge,glucose 13m pre xxx challenge,serum plasma,substance concentration,mole volume,0.07048306
white blood cells count,12625-0,glucose mass volume serum plasma 13th specimen post xxx challenge,glucose 13th specimen post xxx challenge,serum plasma,mass concentration,mass volume,0.08802831
white blood cells count,40012-7,glucose mass volume serum plasma 14 hour post xxx challenge,glucose 14h post xxx challenge,serum plasma,mass concentration,mass volume,0.084999286
white blood cells count,40180-2,glucose mole volume serum plasma 14 hour post xxx challenge,glucose 14h post xxx challenge,serum plasma,substance concentration,mole volume,0.07377703
white blood cells count,40029-1,glucose mass volume serum plasma 14 minute post xxx challenge,glucose 14m post xxx challenge,serum plasma,mass concentration,mass volume,0.08274356
white blood cells count,40205-7,glucose mole volume serum plasma 14 minute post xxx challenge,glucose 14m post xxx challenge,serum plasma,substance concentration,mole volume,0.07658164
white blood cells count,12626-8,glucose mass volume serum plasma 14th specimen post xxx challenge,glucose 14th specimen post xxx challenge,serum plasma,mass concentration,mass volume,0.08676089
white blood cells count,40013-5,glucose mass volume serum plasma 15 5 hour post xxx challenge,glucose 15 5h post xxx challenge,serum plasma,mass concentration,mass volume,0.07610106
white blood cells count,40181-0,glucose mole volume serum plasma 15 5 hour post xxx challenge,glucose 15 5h post xxx challenge,serum plasma,substance concentration,mole volume,0.06660414
white blood cells count,54249-8,glucose mole volume serum plasma 15 minute post dose glucagon,glucose 15m post dose glucagon,serum plasma,substance concentration,mole volume,0.076087594
white blood cells count,95078-2,glucose mass volume serum plasma 15 min post meal,glucose 15m post meal,serum plasma,mass concentration,mass volume,0.068956494
white blood cells count,12639-1,glucose mass volume serum plasma 15 minute post xxx challenge,glucose 15m post xxx challenge,serum plasma,mass concentration,mass volume,0.08163625
white blood cells count,40155-4,glucose mole volume serum plasma 15 minute post xxx challenge,glucose 15m post xxx challenge,serum plasma,substance concentration,mole volume,0.07013205
white blood cells count,53481-8,glucose mole volume serum plasma 15 minute pre dose betaxolol,glucose 15m pre dose betaxolol,serum plasma,substance concentration,mole volume,0.070277296
white blood cells count,54250-6,glucose mole volume serum plasma 15 minute pre dose glucagon,glucose 15m pre dose glucagon,serum plasma,substance concentration,mole volume,0.07432882
white blood cells count,39999-8,glucose mass volume serum plasma 15 minute pre xxx challenge,glucose 15m pre xxx challenge,serum plasma,mass concentration,mass volume,0.07089575
white blood cells count,40150-5,glucose mole volume serum plasma 15 minute pre xxx challenge,glucose 15m pre xxx challenge,serum plasma,substance concentration,mole volume,0.067403406
white blood cells count,12627-6,glucose mass volume serum plasma 15th specimen post xxx challenge,glucose 15th specimen post xxx challenge,serum plasma,mass concentration,mass volume,0.08574019
white blood cells count,40014-3,glucose mass volume serum plasma 16 hour post xxx challenge,glucose 16h post xxx challenge,serum plasma,mass concentration,mass volume,0.08363027
white blood cells count,40182-8,glucose mole volume serum plasma 16 hour post xxx challenge,glucose 16h post xxx challenge,serum plasma,substance concentration,mole volume,0.071031325
white blood cells count,40030-9,glucose mass volume serum plasma 16 minute post xxx challenge,glucose 16m post xxx challenge,serum plasma,mass concentration,mass volume,0.083427764
white blood cells count,40206-5,glucose mole volume serum plasma 16 minute post xxx challenge,glucose 16m post xxx challenge,serum plasma,substance concentration,mole volume,0.07666908
