Query,LOINC Code,Name,Component,System,Property,Measurement,Normalized_Score
calcium in serum,23823-8,basophil leukocyte specimen manual count,basophil leukocyte,xxx,nfr,,0.05818524
calcium in serum,71602-7,basophil leukocyte pure number fraction pericardial fluid manual count,basophil leukocyte,pericard fluid,nfr df,pure number fraction,0.070319355
calcium in serum,71631-6,basophil leukocyte pure number fraction peritoneal fluid manual count,basophil leukocyte,periton fluid,nfr df,pure number fraction,0.07191799
calcium in serum,71612-6,basophil leukocyte pure number fraction pleural fluid manual count,basophil leukocyte,plr fluid,nfr df,pure number fraction,0.06590676
calcium in serum,95216-8,eosinophil leukocyte stem cell product manual count,eosinophil leukocyte,stem cell product,nfr,,0.04545132
calcium in serum,12208-5,eosinophil leukocyte cerebral spinal fluid manual count,eosinophil leukocyte,cerebrospinal fluid,nfr,,0.058833763
calcium in serum,57840-1,eosinophil leukocyte dialysis fluid manual count,eosinophil leukocyte,dial fluid,nfr,,0.056171242
calcium in serum,40539-9,eosinophil leukocyte peritoneal dialysis fluid manual count,eosinophil leukocyte,dial fluid prt,nfr,,0.053300478
calcium in serum,32013-5,eosinophil leukocyte pericardial fluid manual count,eosinophil leukocyte,pericard fluid,nfr,,0.0637923
calcium in serum,14343-8,eosinophil leukocyte peritoneal fluid manual count,eosinophil leukocyte,periton fluid,nfr,,0.0676802
calcium in serum,14344-6,eosinophil leukocyte pleural fluid manual count,eosinophil leukocyte,plr fluid,nfr,,0.062558405
calcium in serum,14326-3,eosinophil leukocyte stool manual count,eosinophil leukocyte,stool,nfr,,0.0547976
calcium in serum,68403-5,eosinophil leukocyte vitreous fluid manual count,eosinophil leukocyte,vitr fluid,nfr,,0.06030519
calcium in serum,71596-1,eosinophil leukocyte pure number fraction bronchial specimen manual count,eosinophil leukocyte,bronchial,nfr df,pure number fraction,0.054180756
calcium in serum,71603-5,eosinophil leukocyte pure number fraction pericardial fluid manual count,eosinophil leukocyte,pericard fluid,nfr df,pure number fraction,0.069617465
calcium in serum,71632-4,eosinophil leukocyte pure number fraction peritoneal fluid manual count,eosinophil leukocyte,periton fluid,nfr df,pure number fraction,0.069442384
calcium in serum,71613-4,eosinophil leukocyte pure number fraction pleural fluid manual count,eosinophil leukocyte,plr fluid,nfr df,pure number fraction,0.065209664
calcium in serum,12244-0,granulocyte leukocyte cerebral spinal fluid manual count,granulocyte leukocyte,cerebrospinal fluid,nfr,,0.07423922
calcium in serum,70036-9,granulocyte leukocyte pericardial fluid automated count,granulocyte leukocyte,pericard fluid,nfr,,0.08314655
calcium in serum,49966-5,granulocyte leukocyte pericardial fluid manual count,granulocyte leukocyte,pericard fluid,nfr,,0.07964993
calcium in serum,70039-3,granulocyte leukocyte peritoneal fluid automated count,granulocyte leukocyte,periton fluid,nfr,,0.08150243
calcium in serum,14375-0,granulocyte leukocyte peritoneal fluid manual count,granulocyte leukocyte,periton fluid,nfr,,0.08535203
calcium in serum,70067-4,granulocyte leukocyte pleural fluid automated count,granulocyte leukocyte,plr fluid,nfr,,0.074206196
calcium in serum,14377-6,granulocyte leukocyte semen manual count,granulocyte leukocyte,semen,nfr,,0.07193235
calcium in serum,14330-5,granulocyte leukocyte stool manual count,granulocyte leukocyte,stool,nfr,,0.07056371
calcium in serum,71627-4,granulocyte leukocyte pure number fraction peritoneal fluid manual count,granulocyte leukocyte,periton fluid,nfr df,pure number fraction,0.08718799
calcium in serum,71608-4,granulocyte leukocyte pure number fraction pleural fluid manual count,granulocyte leukocyte,plr fluid,nfr df,pure number fraction,0.079953425
calcium in serum,70033-6,ragocytes leukocyte synovial fluid manual count,ragocytes leukocyte,synv fluid,nfr,,0.07196973
calcium in serum,40540-7,basophil leukocyte peritoneal dialysis fluid manual count,basophil leukocyte,dial fluid prt,nfr,,0.055830576
calcium in serum,31994-7,basophil leukocyte pericardial fluid manual count,basophil leukocyte,pericard fluid,nfr,,0.06193776
calcium in serum,95221-8,metamyelocytes leukocyte stem cell product manual count,metamyelocytes leukocyte,stem cell product,nfr,,0.054345
calcium in serum,33262-7,metamyelocytes leukocyte cerebral spinal fluid manual count,metamyelocytes leukocyte,cerebrospinal fluid,nfr,,0.06867418
calcium in serum,50724-4,lymphoblast leukocyte bone marrow manual count,lymphoblast leukocyte,bone mar,nfr,,0.06465576
calcium in serum,95220-0,lymphocyte leukocyte stem cell product manual count,lymphocyte leukocyte,stem cell product,nfr,,0.054766696
calcium in serum,66761-8,lymphocyte leukocyte dialysis fluid manual count,lymphocyte leukocyte,dial fluid,nfr,,0.06419161
calcium in serum,14818-9,lymphocyte leukocyte pericardial fluid manual count,lymphocyte leukocyte,pericard fluid,nfr,,0.07968457
calcium in serum,14821-3,lymphocyte leukocyte peritoneal fluid manual count,lymphocyte leukocyte,periton fluid,nfr,,0.07904851
calcium in serum,14820-5,lymphocyte leukocyte pleural fluid manual count,lymphocyte leukocyte,plr fluid,nfr,,0.07248767
calcium in serum,72364-3,lymphocyte leukocyte vitreous fluid manual count,lymphocyte leukocyte,vitr fluid,nfr,,0.06869917
calcium in serum,71597-9,lymphocyte leukocyte pure number fraction bronchial specimen manual count,lymphocyte leukocyte,bronchial,nfr df,pure number fraction,0.06320496
calcium in serum,51580-9,macrophage leukocyte bone marrow manual count,macrophage leukocyte,bone mar,nfr,,0.063475296
calcium in serum,12229-1,macrophage leukocyte cerebral spinal fluid manual count,macrophage leukocyte,cerebrospinal fluid,nfr,,0.06299996
calcium in serum,40524-1,macrophage leukocyte pericardial fluid manual count,macrophage leukocyte,pericard fluid,nfr,,0.06733166
calcium in serum,40517-5,macrophage leukocyte peritoneal fluid manual count,macrophage leukocyte,periton fluid,nfr,,0.06994771
calcium in serum,68412-6,macrophage leukocyte vitreous fluid manual count,macrophage leukocyte,vitr fluid,nfr,,0.06336181
calcium in serum,71600-1,macrophage leukocyte pure number fraction pericardial fluid manual count,macrophage leukocyte,pericard fluid,nfr df,pure number fraction,0.07359055
calcium in serum,71628-2,macrophage leukocyte pure number fraction peritoneal fluid manual count,macrophage leukocyte,periton fluid,nfr df,pure number fraction,0.07502762
calcium in serum,71609-2,macrophage leukocyte pure number fraction pleural fluid manual count,macrophage leukocyte,plr fluid,nfr df,pure number fraction,0.06956523
calcium in serum,50725-1,monoblast leukocyte bone marrow manual count,monoblast leukocyte,bone mar,nfr,,0.064581975
calcium in serum,95222-6,monocyte leukocyte stem cell product manual count,monocyte leukocyte,stem cell product,nfr,,0.050405215
calcium in serum,10330-9,monocyte leukocyte body fluid manual count,monocyte leukocyte,body fluid,nfr,,0.07064122
calcium in serum,10329-1,monocyte leukocyte cerebral spinal fluid manual count,monocyte leukocyte,cerebrospinal fluid,nfr,,0.06374288
calcium in serum,40537-3,monocyte leukocyte peritoneal dialysis fluid manual count,monocyte leukocyte,dial fluid prt,nfr,,0.059047144
calcium in serum,40525-8,monocyte leukocyte pericardial fluid manual count,monocyte leukocyte,pericard fluid,nfr,,0.06757348
calcium in serum,13835-4,monocyte leukocyte peritoneal fluid manual count,monocyte leukocyte,periton fluid,nfr,,0.07499911
calcium in serum,68423-3,monocyte leukocyte vitreous fluid manual count,monocyte leukocyte,vitr fluid,nfr,,0.06372986
calcium in serum,71604-3,monocyte leukocyte pure number fraction pericardial fluid manual count,monocyte leukocyte,pericard fluid,nfr df,pure number fraction,0.07395065
calcium in serum,71633-2,monocyte leukocyte pure number fraction peritoneal fluid manual count,monocyte leukocyte,periton fluid,nfr df,pure number fraction,0.07516089
calcium in serum,71614-2,monocyte leukocyte pure number fraction pleural fluid manual count,monocyte leukocyte,plr fluid,nfr df,pure number fraction,0.06855056
calcium in serum,32806-2,monocyte macrophage leukocyte bronchial specimen manual count,monocyte macrophage leukocyte,bronchial,nfr,,0.042841457
calcium in serum,95841-3,monocyte macrophage leukocyte sputum manual count,monocyte macrophage leukocyte,sputum,nfr,,0.050248433
calcium in serum,70035-1,siderophages leukocyte cerebral spinal fluid manual count,siderophages leukocyte,cerebrospinal fluid,nfr,,0.06685822
calcium in serum,99929-2,leukocyte area body fluid automated count,leukocyte,body fluid,naric,area,0.07485303
calcium in serum,58805-3,leukocyte volume urine automated test strip,leukocyte,urine,number concentration,volume,0.0769501
calcium in serum,18407-7,leukocyte 12 hour urine sediment light microscopy,leukocyte,urine sed,nrat,,0.07056913
calcium in serum,63554-0,leukocyte 24 hour urine sediment microscopy,leukocyte,urine sed,nrat,,0.06682301
calcium in serum,60433-0,leukocyte light microscopy urine sediment collected unspecified duration,leukocyte,urine sed,nrat,,0.067479566
calcium in serum,14857-7,leukocyte leukocyte pericardial fluid manual count,leukocyte leukocyte,pericard fluid,nfr,,0.076220684
calcium in serum,14859-3,leukocyte leukocyte peritoneal fluid manual count,leukocyte leukocyte,periton fluid,nfr,,0.07865047
calcium in serum,14858-5,leukocyte leukocyte pleural fluid manual count,leukocyte leukocyte,plr fluid,nfr,,0.070708595
calcium in serum,68432-4,leukocyte leukocyte vitreous fluid manual count,leukocyte leukocyte,vitr fluid,nfr,,0.06607544
calcium in serum,71601-9,leukocyte leukocyte pure number fraction pericardial fluid manual count,leukocyte leukocyte,pericard fluid,nfr df,pure number fraction,0.07465887
calcium in serum,71611-8,leukocyte leukocyte pure number fraction pleural fluid manual count,leukocyte leukocyte,plr fluid,nfr df,pure number fraction,0.07083813
calcium in serum,55598-7,leukocyte disintegrated leukocyte body fluid manual count,leukocyte disintegrated leukocyte,body fluid,nfr,,0.07640514
calcium in serum,55599-5,leukocyte disintegrated leukocyte cerebral spinal fluid manual count,leukocyte disintegrated leukocyte,cerebrospinal fluid,nfr,,0.07275237
calcium in serum,70034-4,lipophages leukocyte cerebral spinal fluid manual count,lipophages leukocyte,cerebrospinal fluid,nfr,,0.067544825
calcium in serum,14847-8,neutrophil leukocyte pericardial fluid manual count,neutrophil leukocyte,pericard fluid,nfr,,0.0705452
calcium in serum,13836-2,neutrophil leukocyte peritoneal fluid manual count,neutrophil leukocyte,periton fluid,nfr,,0.07511295
calcium in serum,14848-6,neutrophil leukocyte pleural fluid manual count,neutrophil leukocyte,plr fluid,nfr,,0.0658786
calcium in serum,68426-6,neutrophil leukocyte vitreous fluid manual count,neutrophil leukocyte,vitr fluid,nfr,,0.06172459
calcium in serum,71598-7,neutrophil leukocyte pure number fraction bronchial specimen manual count,neutrophil leukocyte,bronchial,nfr df,pure number fraction,0.05818524
calcium in serum,71606-8,neutrophil leukocyte pure number fraction pericardial fluid manual count,neutrophil leukocyte,pericard fluid,nfr df,pure number fraction,0.07074224
calcium in serum,71635-7,neutrophil leukocyte pure number fraction peritoneal fluid manual count,neutrophil leukocyte,periton fluid,nfr df,pure number fraction,0.07354008
calcium in serum,55436-0,myeloblast leukocyte cerebral spinal fluid manual count,myeloblast leukocyte,cerebrospinal fluid,nfr,,0.06900977
calcium in serum,95224-2,myelocyte leukocyte stem cell product manual count,myelocyte leukocyte,stem cell product,nfr,,0.05742337
calcium in serum,40653-8,myelocyte leukocyte body fluid manual count,myelocyte leukocyte,body fluid,nfr,,0.079633035
calcium in serum,30368-5,myelocyte leukocyte cerebral spinal fluid manual count,myelocyte leukocyte,cerebrospinal fluid,nfr,,0.06908095
calcium in serum,95228-3,promyelocytes leukocyte stem cell product manual count,promyelocytes leukocyte,stem cell product,nfr,,0.054208003
calcium in serum,69910-8,basophil mast cell leukocyte body fluid,basophil mast cell leukocyte,body fluid,nfr,,0.07256299
calcium in serum,69913-2,basophil mast cell leukocyte cerebral spinal fluid,basophil mast cell leukocyte,cerebrospinal fluid,nfr,,0.06740255
calcium in serum,69916-5,basophil mast cell leukocyte synovial fluid,basophil mast cell leukocyte,synv fluid,nfr,,0.062378816
calcium in serum,26469-7,leukocyte volume synovial fluid,leukocyte,synv fluid,number concentration,volume,0.07822694
calcium in serum,35051-2,leukocyte volume body fluid,leukocyte,body fluid,number concentration,volume,0.08497765
calcium in serum,26470-5,leukocyte volume cerebral spinal fluid,leukocyte,cerebrospinal fluid,number concentration,volume,0.085667215
calcium in serum,67836-7,leukocyte volume pleural fluid fetus,leukocyte,plr fluid fetus,number concentration,volume,0.08044376
calcium in serum,35053-8,leukocyte volume synovial fluid,leukocyte,synv fluid,number concentration,volume,0.07451081
calcium in serum,76674-1,leukocyte volume cerebral spinal fluid 1st tube,leukocyte 1st tube,cerebrospinal fluid,number concentration,volume,0.07898958
calcium in serum,46088-1,leukocyte volume cerebral spinal fluid 2nd tube,leukocyte 2nd tube,cerebrospinal fluid,number concentration,volume,0.08067805
calcium in serum,46089-9,leukocyte volume cerebral spinal fluid 3rd tube,leukocyte 3rd tube,cerebrospinal fluid,number concentration,volume,0.079973064
calcium in serum,46090-7,leukocyte volume cerebral spinal fluid 4th tube,leukocyte 4th tube,cerebrospinal fluid,number concentration,volume,0.079185575
calcium in serum,32350-1,basophil eosinophil monocyte leukocyte blood,basophil eosinophil monocyte leukocyte,blood,nfr,,0.053823687
calcium in serum,74455-7,blast leukocyte cord blood,blast leukocyte,coord blood,nfr,,0.057415627
calcium in serum,98989-7,band form neutrophil leukocyte pure number fraction blood automated count,neutrophil band form leukocyte,blood,nfr df,pure number fraction,0.06930609
calcium in serum,57845-0,leukocyte volume body fluid automated count,leukocyte,body fluid,number concentration,volume,0.079142705
calcium in serum,805-2,leukocyte volume cerebral spinal fluid automated count,leukocyte,cerebrospinal fluid,number concentration,volume,0.076728836
calcium in serum,62251-4,leukocyte volume pleural fluid fetus automated count,leukocyte,plr fluid fetus,number concentration,volume,0.069685824
calcium in serum,813-6,leukocyte volume synovial fluid automated count,leukocyte,synv fluid,number concentration,volume,0.06974461
calcium in serum,814-4,leukocyte volume synovial fluid manual count,leukocyte,synv fluid,number concentration,volume,0.07043396
calcium in serum,13351-2,leukocyte volume cerebral spinal fluid manual count,leukocyte,cerebrospinal fluid,number concentration,volume,0.07462846
